dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 00:01:00,randUni1935:1,"[2418.7943793857576, 3015.792589267772]","[31.327309414860856, 30.067567329769496]",59.104358607608496,885610134#4,885610134#4_0,218.93,83.59,3
2022-12-04 00:01:00,randUni4188:1,"[4929.837793751477, 2807.1264701806876]","[31.353382612135658, 30.06601383184113]",51.64593088178292,37099917#3,37099917#3_0,325.66,264.04,3
2022-12-04 00:01:00,randUni5250:1,"[2262.446892768286, 2482.1908012323693]","[31.325768985075914, 30.06273324767249]",44.559515566145194,906984715#1,906984715#1_0,410.42,352.84,3
2022-12-04 00:02:00,randUni12043:1,"[2517.3483258183924, 2049.9665969120724]","[31.328477939360248, 30.058867936343105]",46.58151221549039,178336809#7,178336809#7_0,306.45,84.29,6
2022-12-04 00:02:00,randUni1935:1,"[3383.735646486644, 3122.98439397807]","[31.337300600748158, 30.068661248668427]",59.32676495549609,819202035,819202035_0,1191.64,83.66,6
2022-12-04 00:02:00,randUni3498:1,"[4472.726081862264, 2532.2856249965976]","[31.348683131153738, 30.063475085923763]",64.46888719092324,858915972#1,858915972#1_0,721.36,263.67,6
2022-12-04 00:02:00,randUni3776:1,"[3072.6109615312184, 2325.3182530713725]","[31.334194434255256, 30.061424888960964]",52.673466595336514,28826000#9,28826000#9_0,600.4,354.5,6
2022-12-04 00:02:00,randUni4188:1,"[4372.8280664513295, 2517.9733556212436]","[31.347649274154573, 30.063332959709985]",55.204643952905684,858915972#3,858915972#3_0,1141.56,263.66,6
2022-12-04 00:02:00,randUni8597:1,"[4562.92608564273, 1768.325002477236]","[31.349732896177947, 30.056595319964167]",37.74636424161263,25746705#3,25746705#3_0,147.02,264.01,6
2022-12-04 00:03:00,randUni10239:1,"[3611.079602658283, 2426.6476819695035]","[31.33976327306567, 30.062409597410397]",51.69109057479797,858935309,858935309_0,790.43,263.56,11
2022-12-04 00:03:00,randUni12043:1,"[3050.1661965786325, 2354.9202467910745]","[31.333957202343594, 30.061688969818636]",46.364443140420065,858935302,858935302_0,1097.08,82.33,11
2022-12-04 00:03:00,randUni1935:1,"[4347.0410385653595, 3221.556988454316]","[31.347276370222108, 30.069676450891674]",58.1182891980872,939250973,939250973_1,2162.73,83.68,11
2022-12-04 00:03:00,randUni2039:1,"[3308.1851509006965, 3012.726506315652]","[31.336533699116156, 30.067656731014623]",52.03733416378196,28582639#13,28582639#13_0,692.89,352.63,11
2022-12-04 00:03:00,randUni3498:1,"[3768.2151203679514, 2532.8314913883733]","[31.341376865116764, 30.063388024082702]",36.69438116498492,32226001#4,32226001#4_0,1548.39,83.45,11
