dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 12:02:00,carIn1390:1,"[2170.65639047741, 3165.13045678308]","[31.324713303826673, 30.06888167899797]",55.61173052354245,656524350,656524350_0,1559.03,172.62,326
2022-12-04 12:02:00,carIn1781:1,"[2662.3164386925177, 3409.5152552292593]","[31.32977530561623, 30.071151086965383]",53.7192600780784,770590111#2,770590111#2_0,3633.19,161.41,326
2022-12-04 12:02:00,carIn184:3,"[3635.959502566388, 3147.785076721408]","[31.339912701711523, 30.06891803363292]",53.89485096097235,819202035,819202035_1,3252.2,83.66,326
2022-12-04 12:02:00,carIn2020:1,"[4829.656706198497, 3314.7967657392055]","[31.352267762004306, 30.070580390169294]",53.645157772919035,939250971,939250971_0,199.82,253.0,326
2022-12-04 12:02:00,carIn233:3,"[5369.847800009313, 2351.7409437631]","[31.358013735735184, 30.061962974857703]",48.85986700576799,41336031#8,41336031#8_0,1506.85,184.92,326
2022-12-04 12:02:00,carIn2431:3,"[4246.485533888593, 1460.2063806212645]","[31.34649764094709, 30.05377462305597]",28.18480145947327,-26202643#0,-26202643#0_0,1280.29,262.94,326
2022-12-04 12:02:00,carIn2762:3,"[3198.0813609971074, 2371.2215579226386]","[31.3354886721346, 30.06185545119405]",57.44716127574926,858935302,858935302_0,1479.24,83.71,326
2022-12-04 12:02:00,carIn2837:3,"[2222.529241468757, 2828.606648199034]","[31.32530240378681, 30.065852871870703]",25.538084921725094,819221586#2-AddedOnRampEdge,819221586#2-AddedOnRampEdge_1,14.43,356.74,326
2022-12-04 12:02:00,carIn3100:1,"[4411.47638292003, 3964.350201934725]","[31.347833297515805, 30.076385400658044]",60.6691586765869,699651628#0,699651628#0_0,583.36,174.34,326
2022-12-04 12:02:00,carIn3331:3,"[5303.833335334324, 2960.9986369062835]","[31.357238353394564, 30.067450413015234]",56.1772710721094,772236620#19,772236620#19_0,5842.71,335.84,326
2022-12-04 12:02:00,carIn3618:3,"[2235.5823295065816, 2696.087089114085]","[31.325457902346802, 30.064659183622517]",51.970505067346224,906984715#1-AddedOffRampEdge,906984715#1-AddedOffRampEdge_1,775.84,352.85,326
2022-12-04 12:02:00,carIn3654:3,"[3594.659374904635, 2424.7933331381396]","[31.3395932673165, 30.062390719038742]",51.892649017386134,858935309,858935309_0,63.77,263.56,326
2022-12-04 12:02:00,carIn3801:3,"[5139.465020781308, 3252.6634118449856]","[31.355490168601936, 30.070060141967375]",55.18858200437965,772236620#21,772236620#21_0,3884.85,328.13,326
2022-12-04 12:02:00,carIn4602:3,"[4728.637378078538, 3254.4513449493156]","[31.351229081383828, 30.070022889249913]",62.402584101326724,939250970,939250970_0,2486.0,78.71,326
2022-12-04 12:02:00,carIn4712:1,"[4592.745345200487, 3256.8062463426413]","[31.34981935307301, 30.0700264446124]",53.414547803595774,939250978#0,939250978#0_1,504.32,264.53,326
2022-12-04 12:02:00,carIn704:1,"[4501.732164081052, 2835.1137562444746]","[31.34893859108477, 30.066210604704214]",60.95717634651067,885948880#4,885948880#4_0,1718.18,174.2,326
2022-12-04 12:02:00,h10016c1:5,"[2113.0053979660993, 2345.3591105715573]","[31.324240013652055, 30.061479188807464]",56.48584176750339,-29982392#1,-29982392#1_0,700.87,153.47,326
2022-12-04 12:02:00,h10207c1:3,"[4224.795816309291, 2699.221590134338]","[31.346086905382844, 30.064948648091693]",0.2907890079204556,37796191#5,37796191#5_0,126.25,173.85,326
