dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 02:02:00,randUni1066:1,"[5275.613862746994, 1525.923674181353]","[31.357159513532025, 30.05450122604938]",88.96254848689503,890774197#1,890774197#1_1,1713.75,186.77,12
2022-12-04 02:02:00,randUni11552:1,"[4885.772538295392, 1463.5849224812443]","[31.353126286021425, 30.0538883049097]",25.2307373208024,:2251061798_6,:2251061798_6_0,352.83,76.22,12
2022-12-04 02:02:00,randUni1581:1,"[2526.0113719521987, 2485.059876819053]","[31.328501821851823, 30.062793912785054]",21.246748431762686,182371966#3,182371966#3_0,10.93,83.99,12
2022-12-04 02:02:00,randUni2915:1,"[5257.838510149844, 1669.7330422165685]","[31.35695376462428, 30.05579619976854]",37.82071141449599,690402653,690402653_0,2680.61,353.06,12
2022-12-04 02:02:00,randUni4756:1,"[4001.3357501497753, 1512.8077268047034]","[31.34394764564009, 30.054217131407075]",105.56875522385607,850927453#4,850927453#4_1,3517.48,84.46,12
2022-12-04 02:02:00,randUni5716:1,"[3213.5453878662806, 2372.925804504335]","[31.33564878243443, 30.061872855235542]",66.96257079844332,858935302,858935302_0,981.89,83.71,12
2022-12-04 02:02:00,randUni6103:1,"[4604.506589985669, 2858.4354225839493]","[31.350000962683815, 30.066434368023888]",55.677431397786144,654745276#2,654745276#2_0,564.45,173.46,12
2022-12-04 02:02:00,randUni6848:1,"[4127.424463381963, 1538.6284505801204]","[31.345251263023467, 30.05446651667727]",115.89706302196983,850927457,850927457_0,1784.21,84.41,12
2022-12-04 02:02:00,randUni7020:1,"[2395.076795680113, 2333.2421354033377]","[31.32716700902747, 30.06140714269657]",39.456513356762905,-182371955#2,-182371955#2_0,884.26,83.56,12
2022-12-04 02:02:00,randUni824:1,"[4940.70460741991, 2982.3101735260157]","[31.35346914546959, 30.067595537065483]",44.612992912925854,32691779#2,32691779#2_0,170.1,174.44,12
2022-12-04 02:02:00,randUni8313:1,"[4063.881030840119, 3050.423424244365]","[31.34436535709654, 30.068095739518146]",81.95853494282298,669890458#18,669890458#18_1,505.19,354.13,12
2022-12-04 02:02:00,randUni8645:1,"[2970.689752839046, 2362.839320030349]","[31.333131808022223, 30.061749956892395]",70.84111506465715,:765656381#3-AddedOnRampNode_0,:765656381#3-AddedOnRampNode_0_0,844.99,263.83,12
2022-12-04 02:03:00,randUni11552:1,"[5005.3092316128805, 1654.15927300147]","[31.354337401874435, 30.05562295885584]",49.83038466500999,26203214#2,26203214#2_1,1164.83,260.05,13
2022-12-04 02:03:00,randUni1581:1,"[3087.850854577223, 2359.0733661641743]","[31.33434737755747, 30.061731386305592]",73.55056118706541,858935302,858935302_0,744.57,83.71,13
2022-12-04 02:03:00,randUni2814:1,"[5386.946531532967, 2313.7423786194877]","[31.358196716007978, 30.06162241193016]",93.67314314421802,772236620#9,772236620#9_1,476.52,6.12,13
2022-12-04 02:03:00,randUni5224:1,"[4605.402118853486, 2850.6284278710036]","[31.35001141861721, 30.066364059554434]",8.95911242974922,654745276#2,654745276#2_0,2.49,173.46,13
2022-12-04 02:03:00,randUni5716:1,"[4307.538225016204, 2498.291951904451]","[31.346975131623797, 30.063146905668013]",68.01341968560561,652130052,652130052_0,2086.35,83.82,13
2022-12-04 02:03:00,randUni6103:1,"[4097.8490792355215, 2482.4485840798498]","[31.344802918542314, 30.062976622618756]",92.25993510679638,858935315,858935315_0,1419.05,263.89,13
2022-12-04 02:03:00,randUni6607:1,"[3431.8504604106342, 2829.8093870424473]","[31.337843808931257, 30.06602291448242]",45.63843339504039,25584525#22,25584525#22_0,121.13,354.07,13
2022-12-04 02:03:00,randUni6848:1,"[5042.891784680868, 1656.4430974403608]","[31.35472678517281, 30.055648438515274]",33.53949284414071,:492502679_3,:492502679_3_0,3160.22,262.82,13
2022-12-04 02:03:00,randUni7020:1,"[2997.7078994556755, 2340.7471859420034]","[31.333415334510402, 30.06155422306169]",62.79367162967818,765656384#3,765656384#3_1,1533.62,84.26,13
2022-12-04 02:03:00,randUni824:1,"[4515.218247527951, 2769.916330355569]","[31.34908821717358, 30.065624231112174]",17.636548363946382,26253959#3,26253959#3_0,769.55,263.86,13
2022-12-04 02:03:00,randUni8313:1,"[3772.2457392430274, 3177.6856823766357]","[31.3413216440501, 30.06920560349022]",81.45452807009173,:286921499_0,:286921499_0_0,1701.84,233.61,13
2022-12-04 02:03:00,randUni8645:1,"[3291.3277688211665, 2381.565181743344]","[31.33645411076558, 30.06196099895773]",72.79594147844132,858935302,858935302_0,1811.37,83.52,13
2022-12-04 02:03:00,randUni9438:1,"[4094.412619462858, 1715.860478622436]","[31.344882345268577, 30.0560609745411]",17.16124975411519,:6574844034_2,:6574844034_2_0,95.35,85.21,13
2022-12-04 02:04:00,randUni11552:1,"[3547.578671137369, 1488.8123895648848]","[31.33924598198255, 30.053941323690413]",55.42532724638735,888224697#0-AddedOffRampEdge,888224697#0-AddedOffRampEdge_0,2639.87,262.67,15
2022-12-04 02:04:00,randUni1581:1,"[4002.562424661063, 2479.6951018844256]","[31.343815159646194, 30.062939337619948]",57.87234844558927,671744652#1-AddedOnRampEdge,671744652#1-AddedOnRampEdge_1,1837.78,263.33,15
2022-12-04 02:04:00,randUni2814:1,"[5141.541759001999, 2829.230035146401]","[31.3555748747833, 30.066240709363417]",46.7363183565418,37099917#2,37099917#2_0,1324.51,264.04,15
2022-12-04 02:04:00,randUni3527:1,"[3320.586702494508, 2941.822084531249]","[31.336673013785806, 30.06701875107936]",32.31080614448289,28582639#13,28582639#13_1,308.91,352.62,15
2022-12-04 02:04:00,randUni5224:1,"[4174.375450031411, 2490.6396552054575]","[31.345595308448097, 30.063060502877597]",79.17262433980765,858935315,858935315_0,772.26,263.9,15
2022-12-04 02:04:00,randUni5338:1,"[3249.4774923230357, 2648.4660685532194]","[31.335979826509742, 30.06436313985044]",30.173699108639312,-38329665#5,-38329665#5_0,485.88,173.61,15
2022-12-04 02:04:00,randUni5716:1,"[4663.129838633496, 2439.5361605770827]","[31.350671607972718, 30.06266320503852]",40.02747659373206,25746638#2,25746638#2_0,2826.19,353.87,15
2022-12-04 02:04:00,randUni5793:1,"[3399.4554164021965, 2393.837855182538]","[31.337573585262874, 30.062085892869774]",80.10681512343699,858935302,858935302_0,798.76,83.52,15
2022-12-04 02:04:00,randUni5921:1,"[2301.0140160804804, 2123.980120688019]","[31.32622331744561, 30.059507043733444]",47.10779533122822,894550195#2,894550195#2_0,582.79,353.76,15
2022-12-04 02:04:00,randUni6103:1,"[2677.3595718512624, 2329.015742751906]","[31.33009500049737, 30.061406237488224]",22.905555395628078,:8006884406_1,:8006884406_1_0,2852.87,250.04,15
2022-12-04 02:04:00,randUni6607:1,"[2623.388795893719, 3052.616211024262]","[31.329425666757338, 30.06792648891622]",108.81681949198014,52244427#10,52244427#10_0,1471.55,264.1,15
2022-12-04 02:04:00,randUni7432:1,"[4933.742347785434, 3355.20451164044]","[31.35334123518888, 30.07095842848566]",55.80372972578572,940974903#3-AddedOnRampEdge,940974903#3-AddedOnRampEdge_0,817.18,244.51,15
2022-12-04 02:04:00,randUni824:1,"[3841.5335590349273, 2462.122940613411]","[31.342147850008736, 30.06275977305803]",69.5444646415607,671744652#2-AddedOnRampEdge,671744652#2-AddedOnRampEdge_1,1705.9,264.42,15
2022-12-04 02:04:00,randUni8294:1,"[4348.107112779977, 1963.9862313452127]","[31.347475930175165, 30.058332352116896]",52.49570011213024,25746578#2,25746578#2_0,85.82,83.74,15
2022-12-04 02:04:00,randUni9438:1,"[3064.4765708505074, 1442.9724304321956]","[31.33424335859006, 30.053464439786683]",84.97271846083433,29982808#3-AddedOnRampEdge,29982808#3-AddedOnRampEdge_3,1314.4,262.27,15
2022-12-04 02:05:00,randUni1581:1,"[3929.3415600010985, 2698.504773455474]","[31.343022937056322, 30.06490359246382]",11.28663194187239,:278877149_11,:278877149_11_0,2511.28,142.26,18
2022-12-04 02:05:00,randUni2814:1,"[4513.150089707768, 2721.9811208218566]","[31.349073946978574, 30.06519154965944]",42.85919376537434,25584650#0,25584650#0_0,2006.76,174.95,18
2022-12-04 02:05:00,randUni3443:1,"[3559.623824774609, 2067.3108310152697]","[31.33928377452199, 30.059161378757018]",37.45981750683859,-25584582#1,-25584582#1_0,30.98,353.0,18
2022-12-04 02:05:00,randUni3527:1,"[4476.353786017672, 3072.432807356709]","[31.348639844712906, 30.068348095759063]",82.59759788058263,885948880#0,885948880#0_0,1780.21,173.94,18
2022-12-04 02:05:00,randUni5224:1,"[3499.495756162524, 2112.3166449471883]","[31.33865346006995, 30.05955948520646]",46.146350291200044,32690567#13,32690567#13_0,1790.61,173.08,18
2022-12-04 02:05:00,randUni5338:1,"[3422.0464082862804, 1853.451251076117]","[31.337889316875025, 30.057214180587746]",65.01735199169471,700074885#19,700074885#19_0,1370.17,173.45,18
2022-12-04 02:05:00,randUni5793:1,"[4493.108233975933, 2534.5479771170294]","[31.3488941675, 30.06349814926506]",30.17561977766812,858915972#1,858915972#1_0,1962.71,263.67,18
2022-12-04 02:05:00,randUni5852:1,"[4096.800109086739, 2796.977584516801]","[31.34474481860367, 30.06581377080204]",19.82884275142542,-671448858#0,-671448858#0_0,52.59,266.65,18
2022-12-04 02:05:00,randUni5921:1,"[2904.5741795479553, 3058.6015092290177]","[31.33234092686889, 30.068017512688346]",98.26274472971981,885610134#4-AddedOffRampEdge,885610134#4-AddedOffRampEdge_3,2133.99,85.61,18
2022-12-04 02:05:00,randUni5968:1,"[3308.9600775747267, 3031.644641913922]","[31.336538881099873, 30.067827487559153]",103.420469812473,28582639#13,28582639#13_1,531.65,352.63,18
2022-12-04 02:05:00,randUni6103:1,"[2912.48809389798, 2035.1827902007633]","[31.3325777844528, 30.058786613315796]",53.41700341043508,-217280781#3,-217280781#3_0,3648.98,173.48,18
2022-12-04 02:05:00,randUni6607:1,"[2223.758589741137, 2807.056505240507]","[31.325318426621784, 30.065658637979787]",24.063629920659555,819221586#2-AddedOnRampEdge,819221586#2-AddedOnRampEdge_1,2372.7,340.88,18
2022-12-04 02:05:00,randUni7337:1,"[3741.107858141157, 1986.4653036245588]","[31.341177944572728, 30.05845585436503]",44.55660815280083,25584555#1,25584555#1_0,140.87,355.0,18
2022-12-04 02:05:00,randUni7432:1,"[3511.389266843989, 3287.540012160929]","[31.338599704918018, 30.070162397929945]",91.33271863186947,307882386#2,307882386#2_0,2374.67,8.23,18
2022-12-04 02:05:00,randUni824:1,"[2688.9915723563104, 2332.058998563596]","[31.330215166811804, 30.061435222035186]",32.6063364369728,765656381#5,765656381#5_0,2869.48,261.61,18
2022-12-04 02:05:00,randUni8294:1,"[5180.29306001421, 2055.333918416738]","[31.35609215169429, 30.059264577476526]",51.27127001299125,25746578#9,25746578#9_0,922.98,83.74,18
2022-12-04 02:05:00,randUni9438:1,"[2319.863710550313, 2003.3910674777317]","[31.32643709115069, 30.058421738850427]",53.07307701270994,859375457#5,859375457#5_0,2637.96,17.71,18
2022-12-04 02:05:00,randUni9977:1,"[5200.378160825459, 2838.59153578576]","[31.356183666826293, 30.06633278990641]",43.761939868745124,-37099917#1,-37099917#1_0,287.86,84.04,18
2022-12-04 02:06:00,randUni2814:1,"[3695.1798957930414, 2446.6088895052785]","[31.340632426340665, 30.06260067443955]",73.42444805780451,671744652#4,671744652#4_1,3038.71,263.21,17
2022-12-04 02:06:00,randUni3443:1,"[3349.765239034543, 2704.195827106736]","[31.337011467261956, 30.064879023788144]",101.72260621641132,28582639#11,28582639#11_1,795.8,352.81,17
2022-12-04 02:06:00,randUni5338:1,"[3651.0657577537163, 1581.80836807434]","[31.340305103671923, 30.054793766846355]",34.143970773873065,32690553#2,32690553#2_0,2017.21,83.38,17
2022-12-04 02:06:00,randUni5793:1,"[4202.236099674897, 3021.021836582465]","[31.345804658290206, 30.067848581947207]",38.583021277622294,26026810#2,26026810#2_0,2972.43,84.12,17
2022-12-04 02:06:00,randUni5852:1,"[4101.8770114031895, 2541.6635623630496]","[31.3448358009241, 30.063511311784286]",72.81824807093786,669890462#9,669890462#9_0,1079.26,173.8,17
2022-12-04 02:06:00,randUni5921:1,"[2221.2138229881975, 3022.088506074362]","[31.32525936892654, 30.067598030157587]",73.11739214295086,29909499#0,29909499#0_0,3551.75,299.52,17
2022-12-04 02:06:00,randUni5968:1,"[4182.095836115864, 3228.5249691885256]","[31.345564639286255, 30.069717784880645]",58.38726361729346,819585395#7,819585395#7_1,2011.76,264.1,17
2022-12-04 02:06:00,randUni6412:1,"[4783.359628538511, 1314.8400635762216]","[31.352086526216652, 30.0525332017479]",20.931259706768703,:315025489_1,:315025489_1_0,116.69,53.83,17
2022-12-04 02:06:00,randUni6748:1,"[2809.300115955335, 1647.2666060925649]","[31.331566410345097, 30.05527376410699]",49.689332381805215,217280772#2,217280772#2_0,264.6,84.0,17
2022-12-04 02:06:00,randUni7337:1,"[3369.869620635198, 2502.2770195784988]","[31.337250415801066, 30.06306021067395]",90.24298516543885,28582639#9-AddedOnRampEdge,28582639#9-AddedOnRampEdge_1,995.18,353.99,17
2022-12-04 02:06:00,randUni7432:1,"[3348.2477311107587, 2455.2416657942586]","[31.33703328028175, 30.062633081885007]",62.224896639515165,700074885#9,700074885#9_2,3541.73,175.79,17
2022-12-04 02:06:00,randUni7920:1,"[4256.544146931098, 2702.762972842762]","[31.34641562790739, 30.064984736435363]",52.65444608092871,26264286#4,26264286#4_0,291.24,263.43,17
2022-12-04 02:06:00,randUni824:1,"[2098.4134868046963, 2085.8475135180993]","[31.32412813297077, 30.059136295538693]",45.46302248531654,699863679#5,699863679#5_2,3759.81,350.91,17
2022-12-04 02:06:00,randUni8294:1,"[5371.390881992959, 2176.7506680461183]","[31.358055796270644, 30.060384621164566]",105.8823096334389,772236620#7,772236620#7_1,1956.88,5.5,17
2022-12-04 02:06:00,randUni8932:1,"[2417.074374628395, 1354.1701095345948]","[31.32754361371073, 30.052578156523712]",31.369921083674473,693475726,693475726_0,629.85,194.64,17
2022-12-04 02:06:00,randUni9438:1,"[2342.3753504707356, 2055.9764046386395]","[31.32666255653051, 30.05889906532419]",53.11514791066958,650714381#5-AddedOffRampEdge,650714381#5-AddedOffRampEdge_1,3696.47,264.4,17
2022-12-04 02:06:00,randUni9977:1,"[5334.383346687471, 2052.5302008366307]","[31.357690516999256, 30.05925925815604]",86.75116496172679,41336031#11,41336031#11_1,1213.52,186.44,17
2022-12-04 02:07:00,randUni11084:1,"[2239.5199148164174, 2664.7135334338454]","[31.32550350255087, 30.064376693843755]",95.35548018225313,906984715#1-AddedOffRampEdge,906984715#1-AddedOffRampEdge_1,625.84,352.85,10
2022-12-04 02:07:00,randUni3443:1,"[4066.7612934027643, 2832.181811861435]","[31.34442800464219, 30.066127415539665]",78.61875558871662,669890462#5,669890462#5_0,2268.31,174.01,10
2022-12-04 02:07:00,randUni5338:1,"[3527.4545848924836, 1466.0561982737138]","[31.339040731007064, 30.053733410073143]",13.394204986309868,:7937930787_2,:7937930787_2_0,2599.56,82.78,10
2022-12-04 02:07:00,randUni5852:1,"[4016.5546485582327, 1544.4640844317987]","[31.344100706986538, 30.05450468334398]",87.9817470397751,701104139#3,701104139#3_0,2241.03,263.78,10
2022-12-04 02:07:00,randUni6412:1,"[5113.802717502164, 1638.9874773109889]","[31.3554647214362, 30.055500174996233]",81.90408612146523,564577984#4,564577984#4_0,757.88,84.97,10
2022-12-04 02:07:00,randUni6748:1,"[3437.0172420811723, 1633.657003265489]","[31.338077684215726, 30.05523344020114]",21.792634964852834,:cluster_6572911074_6572911076_8074011433_8074011435_3,:cluster_6572911074_6572911076_8074011433_8074011435_3_0,958.75,88.57,10
2022-12-04 02:07:00,randUni7337:1,"[3324.1063627877215, 2694.79536626579]","[31.33674678537673, 30.064790858152865]",88.22371860329365,700074885#5,700074885#5_1,2318.33,174.6,10
2022-12-04 02:07:00,randUni7920:1,"[4074.5778432866628, 2757.7326773476057]","[31.344520248640798, 30.065456850300606]",87.14042181994199,669890462#5,669890462#5_0,1357.23,174.01,10
2022-12-04 02:07:00,randUni8932:1,"[3492.98135155417, 1463.8540528625388]","[31.338683591397555, 30.05370902858881]",101.3623290627156,850927448,850927448_1,1728.71,82.98,10
2022-12-04 02:07:00,randUni9977:1,"[4320.741216843659, 1576.2006285786954]","[31.34725025968006, 30.054830661932627]",83.83662302058,:442349887_0,:442349887_0_0,2556.38,263.48,10
2022-12-04 02:08:00,randUni227:1,"[5252.976513377507, 2702.3467381269534]","[31.356749469281507, 30.065110574285907]",48.03356781045493,-363326175#0,-363326175#0_0,414.1,83.16,11
2022-12-04 02:08:00,randUni2524:1,"[3060.155403815617, 2952.232007437341]","[31.33397053448221, 30.067078448937785]",46.400601861409726,38071249#0,38071249#0_0,585.79,263.56,11
2022-12-04 02:08:00,randUni5338:1,"[4515.013621276192, 1566.8071815601393]","[31.349266211620648, 30.054771235357915]",32.72303407991413,26195767#0,26195767#0_0,3598.15,145.78,11
2022-12-04 02:08:00,randUni5745:1,"[3908.0650616628022, 3291.2302095393393]","[31.34271317667207, 30.070247626351595]",30.04140118840906,:cluster_6572779985_6572780048_9,:cluster_6572779985_6572780048_9_0,53.71,176.33,11
2022-12-04 02:08:00,randUni5852:1,"[2563.988819422551, 1387.6978956852308]","[31.329061943031803, 30.052899969860647]",90.50095885656282,883292352#1,883292352#1_1,3708.7,262.6,11
2022-12-04 02:08:00,randUni6412:1,"[4459.379161482185, 1586.0934237098772]","[31.34868641177788, 30.054937967357723]",25.04489507668412,26203214#4-AddedOffRampEdge,26203214#4-AddedOffRampEdge_0,1729.51,263.3,11
2022-12-04 02:08:00,randUni6748:1,"[3612.855336978387, 2029.7659024793068]","[31.339841443068455, 30.058829668547084]",49.86573386606928,-32692020#6,-32692020#6_0,1846.68,83.43,11
2022-12-04 02:08:00,randUni7308:1,"[5088.212284491523, 1484.8026464386942]","[31.355222347247945, 30.054105984274717]",47.24513898053286,-26195719#0,-26195719#0_0,234.19,83.83,11
2022-12-04 02:08:00,randUni8932:1,"[4418.808711014434, 1480.2410548165099]","[31.34828156013157, 30.053977812452562]",49.28914501974288,-26202643#1,-26202643#1_0,2942.31,263.71,11
2022-12-04 02:08:00,randUni8949:1,"[3883.436417970821, 3193.448278220973]","[31.342472450315114, 30.069362341373]",45.20049937815695,819585395#14-AddedOffRampEdge,819585395#14-AddedOffRampEdge_1,219.92,263.76,11
2022-12-04 02:08:00,randUni9977:1,"[4245.962912690183, 1460.1416920462984]","[31.346492231284188, 30.05377397135854]",25.2626504010159,-26202643#0,-26202643#0_0,3240.54,262.94,11
2022-12-04 02:09:00,randUni10283:1,"[3508.650642306137, 3222.6896345920536]","[31.338581076801688, 30.06957704265051]",62.15320937615659,307882386#0,307882386#0_0,415.93,2.17,10
2022-12-04 02:09:00,randUni227:1,"[5075.106082964205, 1663.226358059623]","[31.35505982980866, 30.055713809052147]",61.3835426212909,26203214#1,26203214#1_1,1759.64,263.86,10
2022-12-04 02:09:00,randUni2524:1,"[2359.4043108800743, 2914.2033190728216]","[31.326708905877265, 30.06664308810373]",45.38386177153451,38071248#0,38071248#0_0,1328.88,354.85,10
2022-12-04 02:09:00,randUni5745:1,"[4027.5430161673303, 3160.3133238069045]","[31.34397198460474, 30.069082279332953]",36.881808390825014,669890462#0,669890462#0_0,1132.0,159.78,10
2022-12-04 02:09:00,randUni5852:1,"[2257.5376088584994, 1833.5091730164943]","[31.325816562633523, 30.056881061739475]",49.324190026285116,923323988,923323988_0,4733.86,264.35,10
2022-12-04 02:09:00,randUni6412:1,"[3459.593526375485, 1701.6876579136074]","[31.338301543236142, 30.055850085206032]",82.54010113703568,28582639#5,28582639#5_1,2927.43,353.67,10
2022-12-04 02:09:00,randUni7308:1,"[4797.8096526802565, 1628.1074045374621]","[31.35218956440096, 30.055360998878566]",98.99357701009298,26203214#3,26203214#3_0,1022.39,263.22,10
2022-12-04 02:09:00,randUni8711:1,"[3395.782292473909, 2303.2189139020575]","[31.337549156402027, 30.061267963646785]",13.826051613008605,28582639#7-AddedOffRampEdge,28582639#7-AddedOffRampEdge_2,5.97,356.72,10
2022-12-04 02:09:00,randUni8932:1,"[4482.239922589437, 1834.2822280107673]","[31.348886315159834, 30.057179799504357]",50.528571462220725,-25746588#9,-25746588#9_0,3741.5,83.53,10
2022-12-04 02:09:00,randUni8949:1,"[3302.1410272694548, 3111.7962045936924]","[31.336456065098726, 30.06854961566432]",76.98951798538786,37789106,37789106_0,1207.49,228.81,10
2022-12-04 02:10:00,randUni10283:1,"[3329.958485199193, 2666.809523368319]","[31.33681169770485, 30.064539174032234]",98.66629352860902,700074885#5,700074885#5_0,1434.17,174.61,15
2022-12-04 02:10:00,randUni1129:1,"[3846.4896858614993, 1495.0885250535848]","[31.342344616293918, 30.05403705576904]",19.980970082457446,:5439637037_0,:5439637037_0_0,397.49,12.26,15
2022-12-04 02:10:00,randUni1317:1,"[3987.072884582416, 2697.9984368431133]","[31.34362172855215, 30.064906570856895]",20.83446725490152,25584526#6,25584526#6_0,340.45,176.76,15
2022-12-04 02:10:00,randUni2524:1,"[3426.870162605646, 3124.5561077954717]","[31.337747715321417, 30.06868108500715]",94.81916978750913,819202035,819202035_1,2502.06,83.66,15
2022-12-04 02:10:00,randUni4563:1,"[2250.161779160382, 2579.9987923364138]","[31.32562673022896, 30.063613917232555]",82.46148248587319,906984715#1,906984715#1_0,417.41,352.84,15
2022-12-04 02:10:00,randUni4908:1,"[4151.582341170929, 2915.131849265876]","[31.34529522084574, 30.066886763260584]",42.19482610890083,:cluster_8285673800_8285673801_8285673804_8285673806_3,:cluster_8285673800_8285673801_8285673804_8285673806_3_0,384.08,264.16,15
2022-12-04 02:10:00,randUni5745:1,"[4040.4193572885947, 2229.6795551900077]","[31.344245299969966, 30.06068895729339]",47.97591661257315,:cluster_276611977_6574844054_3,:cluster_276611977_6574844054_3_0,2145.57,173.7,15
2022-12-04 02:10:00,randUni5897:1,"[2903.565847035584, 2085.5189154629506]","[31.332477648916473, 30.059239506499726]",11.40014054892693,:2265599316_1,:2265599316_1_0,33.69,354.12,15
2022-12-04 02:10:00,randUni6179:1,"[3495.3859202475005, 1378.1232267536388]","[31.33872143808157, 30.052935989009743]",22.71069057678051,:2251061800_4,:2251061800_4_0,515.7,266.95,15
2022-12-04 02:10:00,randUni6412:1,"[3304.078150501703, 3096.233989773218]","[31.33647850363427, 30.068409487879748]",82.68229880477783,28582639#13,28582639#13_0,4330.86,26.09,15
2022-12-04 02:10:00,randUni7228:1,"[3478.610185328821, 2021.2524852772694]","[31.338450595002268, 30.05873528350578]",45.687838567138535,32690678#1,32690678#1_0,385.3,264.29,15
2022-12-04 02:10:00,randUni7308:1,"[3470.9164527166836, 1540.9500889705705]","[31.338443174707532, 30.05440159960297]",49.16764707432996,28582639#3,28582639#3_1,2399.0,353.41,15
