dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 04:02:00,h52959c1:5,"[5387.294090915044, 1572.662401214886]","[31.35831064836311, 30.054937313524334]",37.11317646860417,26193439#0,26193439#0_0,508.44,195.55,17
2022-12-04 04:02:00,randUni104:1,"[3352.9438048152483, 2653.46106722242]","[31.337052083783018, 30.06442177742809]",100.34538137036704,28582639#11,28582639#11_0,1816.35,352.6,17
2022-12-04 04:02:00,randUni10554:1,"[4170.957178163953, 1900.985509610961]","[31.34564832749691, 30.057740932947123]",85.96918859348467,669890462#15,669890462#15_0,1456.81,174.07,17
2022-12-04 04:02:00,randUni10755:1,"[3079.0543083641965, 2287.6208803085606]","[31.33426694860969, 30.061085679043135]",45.984538340627026,-28826000#9,-28826000#9_0,2790.85,175.2,17
2022-12-04 04:02:00,randUni11697:1,"[4633.064691622251, 2915.025024056472]","[31.35028866787463, 30.066948567054535]",54.36229037540989,26253962#7,26253962#7_0,432.65,262.98,17
2022-12-04 04:02:00,randUni11742:1,"[3594.589055894825, 3161.8945311523653]","[31.33948151841306, 30.069039891051172]",92.61560992299918,940974902#0-AddedOffRampEdge,940974902#0-AddedOffRampEdge_1,3008.87,262.98,17
2022-12-04 04:02:00,randUni11790:1,"[3430.3509476703734, 1781.1360491161493]","[31.33798633224182, 30.05656293400957]",91.86080608098833,700074885#19,700074885#19_0,642.84,173.45,17
2022-12-04 04:02:00,randUni12209:1,"[3327.703293095776, 1942.0583327215843]","[31.33689762697128, 30.058001107331002]",45.93279525409307,652088553#9,652088553#9_0,2384.84,172.44,17
2022-12-04 04:02:00,randUni14:1,"[2852.2646822898787, 2083.1286339390417]","[31.331946013781327, 30.059211195247553]",22.741423273682265,178336809#9,178336809#9_0,164.7,97.51,17
2022-12-04 04:02:00,randUni2967:1,"[3163.415423400139, 3094.60158100186]","[31.335019930775836, 30.068376290777284]",101.42967758269315,819202035,819202035_1,1978.26,83.41,17
2022-12-04 04:02:00,randUni3836:1,"[2865.624829420244, 3061.6781125206485]","[31.331936518176878, 30.068040139928108]",84.13650545291962,:885610134#4-AddedOffRampNode_0,:885610134#4-AddedOffRampNode_0_1,1564.02,55.58,17
2022-12-04 04:02:00,randUni4800:1,"[5349.545439428088, 2014.8298594292341]","[31.357853365235595, 30.05892113475178]",91.2137286809977,772236620#6,772236620#6_0,3563.59,7.6,17
2022-12-04 04:02:00,randUni675:1,"[4112.0180618306895, 2426.920986718356]","[31.344958193463032, 30.062477572429763]",38.03442869815685,669890462#11,669890462#11_0,1637.89,173.25,17
