dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 11:02:00,carIn1339:1,"[4304.17129245663, 3238.79735231484]","[31.34682917222828, 30.069826380230364]",86.14949959260666,819585395#1,819585395#1_0,1443.05,263.03,403
2022-12-04 11:02:00,carIn1697:1,"[4735.6359123662705, 3256.069872468122]","[31.35130142315799, 30.07003840012233]",79.99485724899527,939250970,939250970_0,4984.38,76.98,403
2022-12-04 11:02:00,carIn2341:1,"[4448.345836331912, 3257.502026916238]","[31.348321640603082, 30.07001390955141]",39.438276155994934,819585395#0,819585395#0_0,1298.19,237.8,403
2022-12-04 11:02:00,carIn2862:3,"[2368.0419896849544, 3010.100860357773]","[31.32678393023955, 30.067509287231136]",65.0343790453837,885610134#4,885610134#4_0,238.07,83.59,403
2022-12-04 11:02:00,carIn2925:3,"[4420.749966083716, 3245.2543684571665]","[31.34803727173239, 30.06989982951742]",84.35304549717432,939250978#1-AddedOnRampEdge,939250978#1-AddedOnRampEdge_2,3709.61,265.2,403
2022-12-04 11:02:00,carIn295:3,"[2749.56527329962, 1401.0171008912275]","[31.330984244137944, 30.053044560452932]",78.25126269302211,29982808#5,29982808#5_2,6250.87,264.56,403
2022-12-04 11:02:00,carIn3083:3,"[5372.204522338132, 2413.8472852586733]","[31.358028927319577, 30.062523529391886]",81.48857304707553,41336031#8,41336031#8_1,1566.66,185.19,403
2022-12-04 11:02:00,carIn3105:1,"[4807.5023110178745, 3307.353919430316]","[31.35203910363517, 30.07051036917791]",76.87603704684126,939250971,939250971_0,3136.97,245.41,403
2022-12-04 11:02:00,carIn3143:1,"[3624.683544730473, 985.6381037774053]","[31.340121244216636, 30.049412417193647]",41.09483501204227,-26203176#0,-26203176#0_0,4823.64,173.36,403
2022-12-04 11:02:00,carIn3663:1,"[3169.8758095277635, 2368.1131040197088]","[31.335196639747103, 30.061823706663432]",78.1233798433056,858935302,858935302_0,3851.54,83.71,403
2022-12-04 11:02:00,carIn3698:1,"[2220.443944377547, 1346.9322403708163]","[31.32550578363815, 30.052486914087066]",72.82576725695088,:316874480_2,:316874480_2_0,433.92,268.79,403
2022-12-04 11:02:00,carIn3859:1,"[2189.548411519965, 3018.2248015580008]","[31.324931557072276, 30.067558992271017]",106.22960118006219,656524350,656524350_0,1707.15,173.41,403
2022-12-04 11:02:00,carIn3914:1,"[2321.550155356554, 1759.5362066276093]","[31.326491584491027, 30.056222227664865]",92.13497479745405,859375453,859375453_0,5426.95,174.16,403
2022-12-04 11:02:00,carIn396:1,"[3840.7389722261696, 1415.2130851354807]","[31.342296988602296, 30.053315767838956]",32.7339392271749,-215628990#1,-215628990#1_0,3992.77,263.85,403
2022-12-04 11:02:00,carIn4084:1,"[4925.363958744157, 3351.2979790338236]","[31.35325492318718, 30.07092209982025]",54.777703394313086,940974903#3-AddedOnRampEdge,940974903#3-AddedOnRampEdge_0,3243.32,245.0,403
2022-12-04 11:02:00,carIn420:1,"[5302.958954953144, 1692.402436406662]","[31.357418280287394, 30.05600654274873]",30.669170783954776,41336031#15,41336031#15_0,8195.45,201.43,403
2022-12-04 11:02:00,carIn4341:1,"[2381.0178737205247, 1388.4701313092655]","[31.32716452929038, 30.052882809465945]",22.50530346403364,894550197#3-AddedOnRampEdge,894550197#3-AddedOnRampEdge_2,3439.83,351.79,403
2022-12-04 11:02:00,carIn4558:1,"[4873.830140827788, 3320.7118547608593]","[31.352725016597446, 30.070639491643675]",101.65007095657795,939250978#0,939250978#0_1,214.58,246.99,403
2022-12-04 11:02:00,carIn4785:1,"[3544.5618060263955, 3449.6650295117074]","[31.338919312726006, 30.071629228703284]",90.34414112948586,940974901#1-AddedOnRampEdge,940974901#1-AddedOnRampEdge_2,1812.34,8.24,403
2022-12-04 11:02:00,carIn4793:1,"[5012.5630301307565, 3393.9314212620807]","[31.354152933684066, 30.071318014758827]",0.0,940974903#2,940974903#2_0,0.0,229.62,403
2022-12-04 11:02:00,carIn4830:3,"[2489.532274818336, 1371.5661178880305]","[31.328292318892977, 30.052744635696165]",77.90104942962869,883292352#1-AddedOffRampEdge,883292352#1-AddedOffRampEdge_0,2706.16,262.59,403
2022-12-04 11:02:00,carIn609:3,"[5370.710928882317, 2169.652732015481]","[31.358049801858602, 30.060320503969216]",43.92385490678851,:6168878115_2,:6168878115_2_1,623.62,5.18,403
2022-12-04 11:02:00,carIn731:3,"[3274.552558093349, 3087.35973059258]","[31.336173631745716, 30.06832555994863]",38.108802782976994,885610134#13,885610134#13_0,38.44,127.84,403
2022-12-04 11:02:00,carIn787:1,"[2626.7122790521203, 2334.254434416207]","[31.329568980061435, 30.0614468208597]",46.18592649150519,650705746,650705746_0,3271.21,84.68,403
2022-12-04 11:02:00,carIn818:1,"[4828.720360232233, 3282.6670380623773]","[31.352262853934405, 30.07029043358692]",90.92207645135483,939250970,939250970_0,5081.23,73.62,403
2022-12-04 11:02:00,carIn993:1,"[5300.795841344036, 1596.8068217941668]","[31.357410086689594, 30.055143912403548]",87.14984398008264,700084841#3,700084841#3_0,985.71,6.66,403
2022-12-04 11:02:00,h1001c1:1,"[5101.960888256851, 1637.9459820720533]","[31.355342079309008, 30.055489243773675]",100.47009388422877,564577984#4,564577984#4_0,2678.13,84.97,403
2022-12-04 11:02:00,h10182c1:5,"[2303.6873662487474, 3002.5321753968924]","[31.326117664003238, 30.067432514809866]",80.93360022193268,885610134#3-AddedOnRampEdge,885610134#3-AddedOnRampEdge_2,1947.85,83.2,403
2022-12-04 11:02:00,h10336c1:3,"[3334.632894304459, 2627.0699035320035]","[31.33686616911061, 30.0641813079513]",91.31908427692558,700074885#7,700074885#7_0,1929.04,173.63,403
2022-12-04 11:02:00,h1045c1:1,"[5326.478615569125, 1817.2601059182566]","[31.357643582360875, 30.05713590731742]",63.00453651911628,772236620#3,772236620#3_0,1325.1,6.95,403
2022-12-04 11:02:00,h10793c1:3,"[4521.661843632262, 2537.7184548220202]","[31.34918981095933, 30.063530468530335]",26.988677636457385,858915972#0,858915972#0_0,651.14,263.69,403
2022-12-04 11:02:00,h10829c1:3,"[3200.07879797945, 1448.0750552508887]","[31.33564871383269, 30.05352827683061]",77.33656676781601,700673538,700673538_1,3923.61,264.57,403
2022-12-04 11:02:00,h11267c1:1,"[3203.7859668025694, 2371.8502463636332]","[31.33554773605342, 30.061861871484467]",81.58908569197462,858935302,858935302_0,3006.45,83.71,403
