dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 02:02:00,randUni11253:1,"[5471.27507687176, 1975.6390885434257]","[31.35912155462026, 30.058583364612982]",59.46700291503799,658893836,658893836_0,99.85,275.59,9
2022-12-04 02:02:00,randUni3236:1,"[3300.2417364497896, 3074.0975651279928]","[31.336442056672084, 30.068209298275026]",68.15455173577388,28582639#13,28582639#13_0,2494.11,352.62,9
2022-12-04 02:02:00,randUni3759:1,"[3363.0408692893675, 2597.7980110846393]","[31.337165192026028, 30.063920981941745]",61.33593393249354,28582639#9,28582639#9_1,1094.19,354.0,9
2022-12-04 02:02:00,randUni4550:1,"[5116.346330528973, 1744.311020960653]","[31.355475393185486, 30.05645060786793]",55.32768586650865,25746572#6,25746572#6_0,4668.04,83.13,9
2022-12-04 02:02:00,randUni5524:1,"[3411.059268917143, 1953.4908682879254]","[31.337760302660357, 30.058115169418667]",52.2824124351351,700074885#17,700074885#17_0,499.35,173.98,9
2022-12-04 02:02:00,randUni5854:1,"[2595.9368510336462, 1474.3982706530483]","[31.32938009302603, 30.05368627668197]",60.701795895903466,:6452144944_2,:6452144944_2_0,122.13,83.32,9
2022-12-04 02:02:00,randUni7192:1,"[3519.7273422097296, 2655.3229976887806]","[31.33878145566086, 30.064460444043977]",35.069033058482106,32692001#1,32692001#1_0,114.86,83.77,9
2022-12-04 02:02:00,randUni8286:1,"[3645.8034806117794, 1473.2991486341155]","[31.340266864391477, 30.05381424496588]",55.31389198392647,850927453#1,850927453#1_1,399.74,83.6,9
2022-12-04 02:02:00,randUni8607:1,"[4558.943020113901, 1495.6965891066661]","[31.349732386064723, 30.05413548120953]",54.123547437876105,-26202643#2,-26202643#2_0,332.37,263.71,9
2022-12-04 02:03:00,randUni11024:1,"[4394.662850893047, 1477.5798210587475]","[31.348031575652037, 30.053950660261417]",60.2340314833183,-26202643#1,-26202643#1_0,656.93,263.71,12
2022-12-04 02:03:00,randUni11253:1,"[5378.304883671682, 2725.788908629725]","[31.358045735393237, 30.06533828377664]",57.07231917649154,:6479929448_0,:6479929448_0_1,959.34,348.11,12
2022-12-04 02:03:00,randUni3236:1,"[4394.312186069234, 3226.717981505275]","[31.347765857032062, 30.069729170837764]",67.08230528764632,939250973,939250973_1,3623.76,84.17,12
2022-12-04 02:03:00,randUni4214:1,"[2597.625951538276, 1589.4538199471388]","[31.329380181027993, 30.054724379230105]",59.100269147914446,-26206377#0,-26206377#0_0,149.64,173.99,12
2022-12-04 02:03:00,randUni4550:1,"[5386.628006678442, 2310.760204042862]","[31.358193856806356, 30.06159546905144]",57.82023006005587,772236620#9,772236620#9_1,5587.03,6.48,12
2022-12-04 02:03:00,randUni5023:1,"[3724.784727677254, 2472.2379035593963]","[31.340935585830497, 30.062835742020095]",37.90895943423685,320375634,320375634_0,504.52,174.99,12
2022-12-04 02:03:00,randUni5367:1,"[4559.56396933542, 2328.267275018587]","[31.34961423085882, 30.06164599397537]",27.380894344775008,25584650#3-AddedOffRampEdge,25584650#3-AddedOffRampEdge_0,18.78,174.5,12
2022-12-04 02:03:00,randUni5524:1,"[3445.0666400238997, 1832.6429889162987]","[31.338131169803507, 30.057029492905347]",51.515054546931985,28582639#5,28582639#5_1,1346.33,353.67,12
2022-12-04 02:03:00,randUni5854:1,"[3202.861491830942, 1818.4102424433077]","[31.33562168342425, 30.05686932972509]",39.821150979114655,217280786#2,217280786#2_0,1023.64,80.42,12
2022-12-04 02:03:00,randUni6858:1,"[4768.769643846303, 2082.098922124843]","[31.351820577286333, 30.059452583827664]",64.7190968786449,25746703#2,25746703#2_0,247.82,263.72,12
2022-12-04 02:03:00,randUni7192:1,"[3191.387718771965, 2379.277447251188]","[31.33541804047801, 30.061927241997495]",63.20222422586592,858935309,858935309_0,1058.87,263.56,12
2022-12-04 02:03:00,randUni8607:1,"[3930.7436732080323, 1425.1763191220734]","[31.343228796696494, 30.05341740786235]",55.46215568321349,-215628990#2,-215628990#2_0,1175.29,263.65,12
2022-12-04 02:04:00,randUni11253:1,"[4850.36166521791, 3321.7393139070605]","[31.35248146285903, 30.070645709263292]",57.154802134936865,940974903#3,940974903#3_0,1928.86,250.47,13
2022-12-04 02:04:00,randUni2108:1,"[5176.273113233536, 1494.321460337018]","[31.356134089387353, 30.054203272362123]",19.75421729945879,-26195719#0,-26195719#0_0,438.78,83.83,13
2022-12-04 02:04:00,randUni3123:1,"[4791.578201799903, 2792.697526671293]","[31.351950894997614, 30.06586570133661]",54.20452675701014,37099917#6,37099917#6_0,84.78,264.04,13
