dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 21:02:00,carIn2129:3,"[3500.4669659839647, 1475.176040739091]","[31.33875950843755, 30.053812141994456]",47.99671573335304,700673538,700673538_0,52.84,262.81,296
2022-12-04 21:02:00,carIn2308:3,"[5272.172271139892, 1323.908038341927]","[31.35715391500852, 30.052678434674284]",62.770302390079465,700084841#0,700084841#0_1,309.61,6.65,296
2022-12-04 21:02:00,carIn2804:3,"[3284.4584090117737, 2380.7854976240365]","[31.336382990554423, 30.061953064116874]",47.178072375844174,858935302,858935302_0,1111.6,83.52,296
2022-12-04 21:02:00,carIn3060:3,"[2244.729190358312, 2403.8147342638267]","[31.325597147663554, 30.062023903686658]",62.9087932820156,37789102#15,37789102#15_0,1336.69,176.31,296
2022-12-04 21:02:00,carIn3685:3,"[3228.028915895306, 3105.2847878418274]","[31.335688426951325, 30.06848114769608]",59.898353074444366,819202035,819202035_0,1457.56,83.42,296
2022-12-04 21:02:00,carIn3689:3,"[4778.810883731818, 1606.975957171386]","[31.351995709061843, 30.055167907134486]",53.282052182355834,564577984#2,564577984#2_0,3428.5,83.45,296
2022-12-04 21:02:00,carIn3775:3,"[5399.116931794872, 2556.458222171823]","[31.358286789016436, 30.06381348085699]",59.54387654738278,772236620#12,772236620#12_1,1409.93,357.59,296
2022-12-04 21:02:00,carIn3848:3,"[5134.2199936694, 3261.099823681624]","[31.355434512018775, 30.070135564363476]",47.78778357028299,772236620#21,772236620#21_0,3280.98,328.13,296
2022-12-04 21:02:00,carIn3854:3,"[3164.5761768407147, 1444.701124639855]","[31.335281078880573, 30.05349318069336]",51.40334652169608,700673538,700673538_1,1360.66,264.57,296
2022-12-04 21:02:00,carIn4203:3,"[5122.8765477599545, 3244.910591682655]","[31.355319281035733, 30.069988052695894]",65.9749882330712,41336031#1,41336031#1_1,4438.16,145.72,296
2022-12-04 21:02:00,carIn629:3,"[4296.014837541474, 1710.0668460238014]","[31.346973791019046, 30.05603501408731]",56.95954461808316,25746544#3,25746544#3_0,78.58,173.35,296
2022-12-04 21:02:00,carIn77:3,"[5290.446311514828, 2943.748613718849]","[31.357102086631954, 30.067293068801224]",52.903304189982,41336031#4,41336031#4_0,4302.22,158.48,296
2022-12-04 21:02:00,h10181c1:3,"[4052.78560188256, 2210.6000492481066]","[31.344376406192772, 30.06051846111066]",46.88522074224428,32690620#6,32690620#6_0,51.77,353.65,296
2022-12-04 21:02:00,h10248c1:7,"[5329.6654677282295, 1816.9274147203848]","[31.35767667951561, 30.05713331901835]",55.97079494448033,772236620#3,772236620#3_1,4941.89,6.96,296
2022-12-04 21:02:00,h10473c1:5,"[3951.9954319109984, 3204.1536527893645]","[31.343181879267874, 30.069467876706106]",64.13494643827865,819585395#10,819585395#10_2,2721.31,263.76,296
2022-12-04 21:02:00,h10590c1:1,"[2155.4385178835378, 2512.3717118700556]","[31.324654679770042, 30.06299136045418]",62.44370232610621,-29982444#4,-29982444#4_0,3094.05,173.48,296
2022-12-04 21:02:00,h11420c1:3,"[4008.4374193980607, 3052.3326091010877]","[31.34379006143114, 30.06810571747641]",60.10864968457478,32659640#0,32659640#0_0,1574.02,264.53,296
2022-12-04 21:02:00,h11756c1:3,"[2317.071782530684, 1982.0489142061704]","[31.32641137790817, 30.058228849824125]",0.0,859375457#4,859375457#4_1,3011.7,352.17,296
2022-12-04 21:02:00,h11951c1:5,"[4183.906261338367, 1563.5634320237714]","[31.345833219466996, 30.054698819577293]",40.19650045679882,701104139#0,701104139#0_0,40.82,248.85,296
2022-12-04 21:02:00,h1231c1:5,"[3742.9898408380573, 1487.4331829718176]","[31.341272517772325, 30.053954462752394]",56.42296715632944,850927453#2-AddedOnRampEdge,850927453#2-AddedOnRampEdge_2,1900.38,83.56,296
2022-12-04 21:02:00,h12446c1:5,"[2208.557062264257, 2800.829498810176]","[31.325161722099484, 30.065600457647033]",53.53656067969199,656524350,656524350_0,921.8,174.99,296
2022-12-04 21:02:00,h12851c1:5,"[2313.610139246058, 1983.7289837592728]","[31.326375225918124, 30.058243548177753]",0.0,859375457#4,859375457#4_0,378.08,352.2,296
2022-12-04 21:02:00,h12961c1:3,"[3594.1598178943887, 3143.14351785504]","[31.339479891410544, 30.068870687315567]",56.90271946073038,819202035,819202035_1,3142.46,83.66,296
2022-12-04 21:02:00,h13429c1:3,"[3387.5716947538776, 1453.2259012487561]","[31.33759214517328, 30.053599338653413]",63.00729665175308,850927448,850927448_1,1341.67,84.57,296
2022-12-04 21:02:00,h13484c1:3,"[3413.3678301856794, 1901.2913238497931]","[31.33779211031834, 30.05764459465916]",61.03761121947288,:6570389884_0,:6570389884_0_1,587.24,173.74,296
2022-12-04 21:02:00,h13812c1:3,"[3365.110523075932, 1460.5543954322914]","[31.337358129105223, 30.053662501768958]",53.37444811024975,700673538,700673538_0,2693.06,264.57,296
2022-12-04 21:02:00,h13981c1:5,"[2551.284045218127, 2572.8223192600317]","[31.32875060723497, 30.06358892128805]",50.19596087820554,-182371968#7,-182371968#7_0,178.37,173.68,296
2022-12-04 21:02:00,h14139c1:3,"[2980.633205698681, 3090.9486945190483]","[31.333124842909594, 30.068319312368292]",62.98764571977657,52244427#7-AddedOnRampEdge,52244427#7-AddedOnRampEdge_2,1283.22,260.62,296
2022-12-04 21:02:00,h14620c1:3,"[2797.0029371250694, 2319.1675885475092]","[31.33133722721735, 30.061333156004846]",67.49778047054998,765656384#1,765656384#1_0,2270.46,83.82,296
2022-12-04 21:02:00,h14681c1:1,"[5308.027343746461, 1763.863248441428]","[31.357460195818142, 30.05665183391672]",56.48555992009557,:6479606083_0,:6479606083_0_0,6544.13,140.16,296
2022-12-04 21:02:00,h14810c1:3,"[4065.0096916914445, 1785.55382694683]","[31.34456698140492, 30.056685822102164]",46.47327502883422,25584589#7,25584589#7_0,527.27,83.79,296
2022-12-04 21:02:00,h1585c1:3,"[4445.441337687488, 3220.879978948696]","[31.348297004954357, 30.069683172611185]",48.18237175115464,939250965#1,939250965#1_0,2690.55,92.39,296
2022-12-04 21:02:00,h16101c1:3,"[5242.187028091833, 2804.8874367256135]","[31.356622288264, 30.06603417400906]",55.245742690085244,32691832#6,32691832#6_0,580.16,344.44,296
2022-12-04 21:02:00,h16111c1:1,"[4077.5699053272165, 3196.0515042106767]","[31.34448545403479, 30.069411200102408]",57.86394518922022,939250966#14,939250966#14_0,2340.53,85.42,296
2022-12-04 21:02:00,h16196c1:5,"[4908.255592094461, 2948.8853320100234]","[31.353137608487433, 30.067289802905965]",47.66405187024492,26253962#3,26253962#3_0,621.98,262.98,296
