dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 07:02:00,carIn1389:1,"[2144.79777677502, 1640.2843350778487]","[31.324676826568684, 30.055123152602242]",61.395851031211954,699863679#0,699863679#0_1,748.79,354.04,100
2022-12-04 07:02:00,carIn1706:1,"[3502.016474232466, 3136.61589544488]","[31.338525246528437, 30.06879972687341]",31.515339286306844,819585396,819585396_0,1616.05,172.31,100
2022-12-04 07:02:00,carIn1945:1,"[1916.6369972492585, 3912.860003618539]","[31.32196502382343, 30.075593063064215]",56.2364244867019,24958252#0,24958252#0_0,748.61,140.82,100
2022-12-04 07:02:00,carIn2049:1,"[3364.6056810109644, 1559.7847350965346]","[31.337337935662486, 30.05455756495126]",59.54618856443272,-652088553#18,-652088553#18_0,1528.2,355.28,100
2022-12-04 07:02:00,carIn2511:1,"[2453.5807036124793, 970.7439664521218]","[31.32798027917035, 30.049124205203814]",50.6794941754804,26520591#0,26520591#0_0,982.16,349.58,100
2022-12-04 07:02:00,carIn2687:1,"[4418.284153102144, 3803.263407677003]","[31.347928056904486, 30.07493316601577]",64.3458395685689,699651628#0,699651628#0_0,744.61,177.53,100
2022-12-04 07:02:00,carIn2956:1,"[3760.273211108832, 1512.8296459370042]","[31.3414479199318, 30.05418581867976]",44.56809741711916,701104139#6-AddedOffRampEdge,701104139#6-AddedOffRampEdge_1,4111.47,263.94,100
2022-12-04 07:02:00,carIn3252:1,"[5402.079769550662, 2486.054677185249]","[31.35832799874325, 30.063178767922643]",54.69394216008713,772236620#10,772236620#10_1,1881.29,357.98,100
2022-12-04 07:02:00,carIn4680:1,"[3969.6155896781893, 2461.0175349366054]","[31.343476290103283, 30.06276654685632]",56.58145829835044,652130052,652130052_0,3965.98,83.64,100
2022-12-04 07:02:00,carIn4816:1,"[3468.0231738269426, 3138.2712451955254]","[31.338172449059464, 30.068810202260376]",49.903650338673906,819202034,819202034_0,4492.75,263.57,100
2022-12-04 07:02:00,carIn4907:1,"[3364.413831786152, 2554.159139461127]","[31.337186011978112, 30.063527508504635]",63.09432282613043,28582639#9,28582639#9_0,2931.13,353.99,100
2022-12-04 07:02:00,carIn584:1,"[2190.9119559101437, 3005.3829549203406]","[31.32494764958037, 30.067443330718934]",59.728175706571264,656524350,656524350_0,1720.07,173.94,100
2022-12-04 07:02:00,h10094c1:1,"[4544.979132093078, 1297.7413707931069]","[31.349617205494965, 30.052347953121078]",17.470176679989763,26195767#3,26195767#3_0,5125.26,173.95,100
2022-12-04 07:02:00,h1039c1:1,"[3307.5027602899077, 3017.999738587299]","[31.33652582632394, 30.067704209696398]",51.994803857843735,28582639#13,28582639#13_0,3002.09,352.63,100
2022-12-04 07:02:00,h1070c1:3,"[3718.2908772778883, 1402.0101805170743]","[31.341029248543002, 30.053180652503645]",59.20673870721582,-215628990#1,-215628990#1_0,1443.14,263.85,100
2022-12-04 07:02:00,h11059c1:1,"[4536.14709624691, 2532.9131620341486]","[31.349340751258435, 30.063489007579758]",49.84433317966814,25584650#2,25584650#2_0,631.95,173.74,100
2022-12-04 07:02:00,h11618c1:1,"[2136.433888963658, 1720.4319351576908]","[31.324577921156774, 30.055845031793876]",52.18281781644028,699863679#0,699863679#0_1,914.52,354.04,100
2022-12-04 07:02:00,h12148c1:1,"[2709.684560589926, 1161.4995923780157]","[31.33060695398196, 30.05087869583913]",44.54890169602268,-178543139#2,-178543139#2_0,1188.05,353.94,100
2022-12-04 07:02:00,h13449c1:1,"[3313.8998900572983, 2993.471815108947]","[31.33659587194327, 30.06748379027363]",64.04337749042902,28582639#13,28582639#13_1,2717.2,352.62,100
2022-12-04 07:02:00,h14400c1:1,"[3741.244141839265, 2452.0944065983535]","[31.34110930877393, 30.062656187234232]",54.13123073555178,671744652#3,671744652#3_0,6201.6,263.19,100
2022-12-04 07:02:00,h14457c1:3,"[5035.780855269876, 2185.457489328915]","[31.354574115452746, 30.060419646703984]",51.02393918158327,37099139#7,37099139#7_0,7359.47,83.49,100
2022-12-04 07:02:00,h15248c1:1,"[5410.690172986337, 2778.529032532242]","[31.358373744770343, 30.065818237057865]",65.63733364522216,-699630259#1,-699630259#1_0,3821.72,75.86,100
2022-12-04 07:02:00,h15603c1:3,"[3991.9155320955474, 2747.483494054648]","[31.343664515746383, 30.06535359537003]",57.01463353786388,32659543#2,32659543#2_0,2880.75,353.78,100
2022-12-04 07:02:00,h17691c1:3,"[3441.618594005655, 1682.945546210744]","[31.33811797185026, 30.055678661718403]",58.114417125350684,700074885#21,700074885#21_0,630.17,173.45,100
2022-12-04 07:02:00,h17925c1:1,"[4954.442534561581, 2041.6690113278592]","[31.353752078532104, 30.059112000429778]",33.24378542259419,25746595#3,25746595#3_0,90.01,173.03,100
2022-12-04 07:02:00,h18235c1:1,"[3370.881154257865, 2523.289292743834]","[31.337257737095648, 30.06324988898754]",58.424716602615675,28582639#9-AddedOnRampEdge,28582639#9-AddedOnRampEdge_2,2309.37,353.99,100
2022-12-04 07:02:00,h18809c1:1,"[3605.677175363487, 2435.9376183143618]","[31.339705848619694, 30.062492691731173]",49.85645685657214,671744652#5,671744652#5_0,2302.69,263.2,100
2022-12-04 07:02:00,h19409c1:1,"[5329.793998820783, 2891.156906319857]","[31.35751799904186, 30.06682374969421]",48.8923448005136,772236620#18,772236620#18_1,1593.98,343.97,100
2022-12-04 07:02:00,h19518c1:3,"[2711.2511877669695, 1397.3696987330127]","[31.330587501421032, 30.05300661432505]",56.86366965756538,29982808#5,29982808#5_2,2426.16,264.55,100
2022-12-04 07:02:00,h19544c1:1,"[4272.412370009347, 3427.1209954203437]","[31.34647154086041, 30.071521055827837]",57.16274826243266,-258633769#1,-258633769#1_0,2639.73,352.59,100
2022-12-04 07:02:00,h21147c1:1,"[5322.435880780566, 1924.5388026140567]","[31.357585682173145, 30.058103124352513]",61.27434009948132,41336031#12,41336031#12_0,3403.54,186.78,100
2022-12-04 07:02:00,h22656c1:1,"[3715.383271550297, 2426.516415648344]","[31.34084496826108, 30.062422070383974]",65.15142908318741,26195270#4,26195270#4_0,3206.32,83.73,100
2022-12-04 07:02:00,h22930c1:1,"[3308.602787680458, 3114.573321941512]","[31.336522661343572, 30.0685755153807]",51.83796052110723,819202035,819202035_0,3751.53,83.42,100
2022-12-04 07:02:00,h23773c1:1,"[3800.9567777542256, 3182.3543511969315]","[31.341618708397633, 30.069251475680662]",61.01314823904345,819585395#18,819585395#18_0,455.3,270.33,100
2022-12-04 07:02:00,h24284c1:3,"[2238.997519427209, 2486.5734830785946]","[31.325525140096456, 30.062769684839957]",45.95274110686144,37789102#13,37789102#13_0,3240.12,175.45,100
2022-12-04 07:02:00,h24519c1:1,"[2294.748032903818, 2112.26867276411]","[31.326160116478874, 30.05940057135299]",51.781451514761756,859375452,859375452_0,1111.2,354.14,100
2022-12-04 07:02:00,h24970c1:1,"[3626.3502563185993, 1578.939949002686]","[31.340049244291478, 30.05476465594708]",48.58042021085181,32690553#2,32690553#2_0,524.87,83.38,100
2022-12-04 07:02:00,h25109c1:3,"[4055.2659377228165, 2564.538608663655]","[31.34434898191522, 30.063711574180783]",52.117522426195734,32226001#7,32226001#7_0,467.21,84.22,100
2022-12-04 07:02:00,h25502c1:1,"[2526.2226140570688, 1748.7577669750501]","[31.32861561676008, 30.05615199860764]",59.029610901655545,-217280773#1,-217280773#1_0,2295.23,263.79,100
2022-12-04 07:02:00,h26587c1:1,"[4395.888738950891, 1569.620857086049]","[31.34803050195906, 30.054781101122618]",65.63989800000957,850927457,850927457_0,3975.52,83.18,100
2022-12-04 07:02:00,h26714c1:1,"[3494.7311367211114, 3336.045569907335]","[31.33841962739406, 30.070597768268847]",28.489647346267045,:456363765_3,:456363765_3_0,591.53,120.5,100
2022-12-04 07:02:00,h28233c1:3,"[3310.221894457698, 3021.8938431734455]","[31.336553438782204, 30.067739694143455]",58.40398787292364,28582639#13,28582639#13_1,993.85,352.63,100
2022-12-04 07:02:00,h28282c1:1,"[4232.127803942438, 1795.5882731533911]","[31.346298470791105, 30.0567981508376]",67.66764357760205,37718131#0,37718131#0_0,1751.29,82.84,100
2022-12-04 07:02:00,h2842c1:3,"[3227.541469930634, 1441.2236512088052]","[31.335934521536746, 30.053470076915296]",52.45970975551922,850927448,850927448_0,1049.49,84.65,100
