dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-05 04:02:00,h62209c1:1,"[4777.211053533372, 3958.01057218937]","[31.351627628781436, 30.076375848276673]",49.40682970341548,971350102#1,971350102#1_0,667.91,195.1,15
2022-12-05 04:02:00,randUni11816:1,"[4513.035730884559, 2723.323593963873]","[31.34907255995469, 30.06520364489318]",52.564633488708715,25584650#0,25584650#0_0,2719.86,174.86,15
2022-12-05 04:02:00,randUni12112:1,"[3563.5794840206695, 1467.2984542202328]","[31.339415142367095, 30.05374934801023]",64.09915751504711,850927453#1-AddedOnRampEdge,850927453#1-AddedOnRampEdge_1,679.18,83.6,15
2022-12-05 04:02:00,randUni12254:1,"[4653.792986992258, 2781.5360460371076]","[31.35052361370185, 30.06574709214736]",50.8452112015816,-37099917#7,-37099917#7_0,4210.01,84.05,15
2022-12-05 04:02:00,randUni1556:1,"[4433.955189815619, 1828.79959571663]","[31.348386426352096, 30.0571240524595]",63.61408320359994,-25746588#10,-25746588#10_0,1114.41,83.53,15
2022-12-05 04:02:00,randUni1974:1,"[3943.9814633325946, 2064.5433701712127]","[31.343270022557068, 30.059186706047804]",55.47843643389799,32692020#2,32692020#2_0,231.65,263.69,15
2022-12-05 04:02:00,randUni2367:1,"[4580.522205772127, 2278.3154135524373]","[31.34983905208924, 30.06119811828437]",32.59729215265144,699691142,699691142_0,3284.93,9.73,15
2022-12-05 04:02:00,randUni2392:1,"[3008.9048047694505, 2345.09127711022]","[31.333530793441422, 30.061594881853818]",58.15297858106446,765656384#3,765656384#3_0,836.74,84.25,15
2022-12-05 04:02:00,randUni2674:1,"[4617.722961125631, 1690.610173278545]","[31.350312758539108, 30.055901403314593]",64.87374908094428,25746572#3,25746572#3_0,3635.61,84.22,15
2022-12-05 04:02:00,randUni3959:1,"[4934.400664276037, 2205.3947088559244]","[31.353519794672863, 30.06058633251727]",47.31462049525239,25746595#0,25746595#0_0,981.21,173.06,15
2022-12-05 04:02:00,randUni466:1,"[4718.900477459224, 2355.3561667456515]","[31.351262566588655, 30.061911091804078]",54.9085078510043,32691636#5,32691636#5_0,611.91,263.61,15
2022-12-05 04:02:00,randUni4990:1,"[4205.661750920398, 1596.9946568490827]","[31.34605380337874, 30.055003232922548]",8.016173974759877,669890462#16,669890462#16_1,2.23,167.46,15
2022-12-05 04:02:00,randUni5913:1,"[4404.328353951204, 1822.2171365503775]","[31.34808018398606, 30.057060813548603]",61.555073421282856,25746588#10,25746588#10_0,924.93,263.53,15
2022-12-05 04:02:00,randUni6442:1,"[2995.391046421161, 2135.7385427666286]","[31.333422293336312, 30.059704597857095]",53.297570220225396,765656383#0,765656383#0_0,788.68,354.55,15
2022-12-05 04:02:00,randUni6643:1,"[5257.702412756222, 2702.4563160681128]","[31.356798464363045, 30.06511217546662]",25.653655993218248,:cluster_6474887534_6474887535_8074157124_8,:cluster_6474887534_6474887535_8074157124_8_0,774.33,161.34,15
2022-12-05 04:03:00,h3088c1:1,"[4792.0945377561475, 766.5182590099798]","[31.35225900690109, 30.047588037700265]",58.375696916579365,26221563#0,26221563#0_0,594.51,353.95,18
2022-12-05 04:03:00,h62209c1:1,"[4528.454861115532, 3261.7139672602134]","[31.34915184304359, 30.070062342676703]",50.39959958805956,940974903#12,940974903#12_0,1527.71,263.21,18
2022-12-05 04:03:00,randUni11816:1,"[3658.6462115579147, 2432.796760668674]","[31.340255634235923, 30.06247129583447]",64.14817404618374,858935309,858935309_0,3793.0,243.84,18
2022-12-05 04:03:00,randUni12024:1,"[3746.091646018117, 1932.4594466830108]","[31.341237750054137, 30.057969333969144]",49.14185199056069,25584555#0,25584555#0_0,176.23,355.07,18
