dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-05 02:02:00,randUni1010:1,"[5317.776064367386, 1886.6507702830004]","[31.35754300242265, 30.0577607399102]",56.20009775204634,41336031#12,41336031#12_0,946.2,187.27,14
2022-12-05 02:02:00,randUni10157:1,"[4098.5641936169495, 1931.7093065472077]","[31.344893002337656, 30.05800863556392]",42.18624698926791,705357186#1,705357186#1_0,391.84,83.34,14
2022-12-05 02:02:00,randUni11627:1,"[4490.500975862323, 2510.1794581423765]","[31.34887077800212, 30.063277987006742]",56.32599853702434,858915973#2,858915973#2_0,2728.6,83.89,14
2022-12-05 02:02:00,randUni11903:1,"[4655.9674388678795, 2506.2779565113633]","[31.35058734572279, 30.063264335518966]",63.10392261666706,25746638#3,25746638#3_0,2795.27,353.87,14
2022-12-05 02:02:00,randUni1646:1,"[3522.567931114469, 2426.0279801924503]","[31.338845461606315, 30.06239241092781]",55.69846697618625,671744652#5,671744652#5_0,1622.82,263.2,14
2022-12-05 02:02:00,randUni1856:1,"[4167.824391362302, 2483.1201900520373]","[31.345528498784144, 30.062991816608797]",51.3198023332483,652130052,652130052_0,2298.16,83.64,14
2022-12-05 02:02:00,randUni3978:1,"[3561.609270697098, 2412.2454044077404]","[31.33925241327791, 30.062273197944222]",55.71547818751106,858935302,858935302_0,1379.81,83.52,14
2022-12-05 02:02:00,randUni4795:1,"[4076.485481065476, 2472.9376493034724]","[31.344582794782504, 30.062888036998537]",54.08153962818981,652130052,652130052_0,2159.35,83.64,14
2022-12-05 02:02:00,randUni5437:1,"[3315.97832695939, 3120.8421307301546]","[31.336598207590605, 30.068633032499598]",60.00667003755237,37789106,37789106_0,717.15,247.01,14
2022-12-05 02:02:00,randUni7063:1,"[5109.757845190181, 2825.9121017981433]","[31.355245741297885, 30.066206654731044]",52.09575026128664,37099917#2,37099917#2_0,1172.45,264.04,14
2022-12-05 02:02:00,randUni7229:1,"[4204.314862839615, 3208.9729461132574]","[31.345798012244053, 30.06954431164378]",56.003884034019194,939250973,939250973_0,3019.07,83.68,14
2022-12-05 02:02:00,randUni7374:1,"[3335.6824551085106, 1460.9644919707614]","[31.337052912453515, 30.0536623417687]",57.78048956484813,700673538,700673538_1,2488.91,264.56,14
2022-12-05 02:02:00,randUni7886:1,"[4501.495873656134, 2837.3163205624633]","[31.34893581067167, 30.06623044272489]",61.60652881014463,885948880#4,885948880#4_0,253.13,174.58,14
2022-12-05 02:02:00,randUni9181:1,"[2691.9157303729653, 2332.490537301737]","[31.330245425827354, 30.06143949999718]",40.55645937142787,765656381#5,765656381#5_0,3142.18,261.61,14
2022-12-05 02:03:00,randUni10149:1,"[2560.5398916244717, 1900.309929959064]","[31.32894851427542, 30.057523625909216]",56.390617631718825,26206377#6,26206377#6_0,258.91,353.21,15
