dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 04:02:00,h16024c1:3,"[2371.417571161831, 1455.8318887909754]","[31.327054763224197, 30.053489191454563]",52.64006100993653,894550197#3-AddedOnRampEdge,894550197#3-AddedOnRampEdge_2,1010.19,352.34,19
2022-12-04 04:02:00,randUni10296:1,"[2666.349454904563, 1839.4066065500979]","[31.330054968902687, 30.05698817862781]",6.826110513646304,546671038,546671038_0,2912.57,263.46,19
2022-12-04 04:02:00,randUni10854:1,"[5189.507649163871, 1565.0966582004871]","[31.356260779384623, 30.054843437726124]",45.960054958436906,:2251061629_6,:2251061629_6_0,1317.53,302.66,19
2022-12-04 04:02:00,randUni313:1,"[4484.837883673211, 1574.9556222365118]","[31.34895207865529, 30.054840811379265]",53.51316129489179,:4325417427_4,:4325417427_4_0,3658.38,90.16,19
2022-12-04 04:02:00,randUni3250:1,"[2658.477838584414, 2334.79850361771]","[31.329898315659726, 30.061455914345004]",32.83025880586419,650705746,650705746_0,323.53,117.13,19
2022-12-04 04:02:00,randUni3334:1,"[2703.0403723775066, 1771.8236710852168]","[31.33044567848569, 30.05638336656607]",54.64415036253463,217280773#3,217280773#3_0,4981.31,83.79,19
2022-12-04 04:02:00,randUni3652:1,"[3476.532929363749, 1465.050352594129]","[31.338512848811646, 30.053717664746078]",51.541502498522824,850927448,850927448_0,1730.04,82.99,19
2022-12-04 04:02:00,randUni3681:1,"[5373.683961313155, 2394.7128659094988]","[31.35804711938348, 30.062351113155792]",52.88771678521487,41336031#8,41336031#8_0,3297.57,185.19,19
2022-12-04 04:02:00,randUni4097:1,"[2562.562938047449, 2471.1761188028813]","[31.328882981343195, 30.06267349140099]",34.41274090052475,-182371968#5,-182371968#5_0,423.66,173.67,19
2022-12-04 04:02:00,randUni4397:1,"[4058.385038107817, 2478.2245397096385]","[31.344394289976844, 30.062933364621557]",62.05342651989359,858935315,858935315_0,1450.97,263.89,19
2022-12-04 04:02:00,randUni469:1,"[2981.6952359971947, 2279.369063178056]","[31.333258555975434, 30.06099844440705]",57.879460284791406,765656383#0-AddedOffRampEdge,765656383#0-AddedOffRampEdge_1,1190.17,354.55,19
2022-12-04 04:02:00,randUni5441:1,"[3058.977667655236, 2372.3924477280443]","[31.334045940375283, 30.061847739342575]",70.79275668480263,765656381#3-AddedOnRampEdge,765656381#3-AddedOnRampEdge_1,3856.08,263.82,19
2022-12-04 04:02:00,randUni6137:1,"[4387.558771198524, 2717.1813177236572]","[31.34777218688969, 30.065131886461373]",51.94284972062137,26264286#1,26264286#1_0,1578.42,263.67,19
2022-12-04 04:02:00,randUni6594:1,"[5042.839217979889, 3382.1706583312125]","[31.354468697381815, 30.071215855379464]",52.45513439771154,948610871,948610871_0,118.89,237.73,19
2022-12-04 04:02:00,randUni7727:1,"[2801.5567458678343, 2720.4972276640406]","[31.331323713084885, 30.064954022841057]",62.99877145310775,:2265599285_0,:2265599285_0_0,1673.36,353.01,19
2022-12-04 04:02:00,randUni7822:1,"[4178.586937435038, 1989.809746381086]","[31.345714123456123, 30.058543190304313]",53.01396000957246,669890458#3,669890458#3_0,1152.94,353.59,19
2022-12-04 04:02:00,randUni792:1,"[4597.264931414659, 2921.58832749293]","[31.34991640727569, 30.067003112618032]",41.77009707143732,654745276#0,654745276#0_0,997.45,173.45,19
2022-12-04 04:02:00,randUni8146:1,"[4136.070652822741, 2673.4286433564707]","[31.345170631655538, 30.06470439558825]",57.761981803565426,37718805#0,37718805#0_0,1050.7,82.74,19
2022-12-04 04:02:00,randUni839:1,"[3400.8240016385103, 2393.9931919539813]","[31.33758775461344, 30.06208747360727]",66.29192709671729,858935302,858935302_0,1390.28,83.52,19
2022-12-04 04:03:00,h16024c1:3,"[3054.8434759629545, 1674.500564625209]","[31.33410849858694, 30.055551721728968]",20.536405970539786,217280772#4,217280772#4_0,1843.23,83.74,17
2022-12-04 04:03:00,randUni10376:1,"[4565.207260871514, 2455.3627192634904]","[31.34965373082607, 30.062793227218776]",63.17071917335963,37711813#3,37711813#3_0,566.58,353.88,17
2022-12-04 04:03:00,randUni11510:1,"[4601.080240423593, 2030.670666067069]","[31.35008930094376, 30.058966847355276]",52.13682832309425,25746624#2,25746624#2_0,693.32,354.0,17
2022-12-04 04:03:00,randUni2768:1,"[2659.7288628296033, 2334.1023331697334]","[31.329911394588102, 30.061449799240464]",25.833481154900454,650705746,650705746_0,570.71,119.1,17
2022-12-04 04:03:00,randUni3250:1,"[3403.456619975364, 2394.2919986501506]","[31.33761501085817, 30.062090514318662]",55.79965408792097,858935302,858935302_0,1106.39,83.52,17
2022-12-04 04:03:00,randUni3652:1,"[4330.5652313369055, 1558.583101440919]","[31.347354771515818, 30.05467301891649]",50.7640621692822,850927457,850927457_1,2592.87,83.18,17
2022-12-04 04:03:00,randUni4016:1,"[4749.27870991747, 1701.9055482587457]","[31.351675280168664, 30.056020407571445]",65.52714171005286,-25746577#5,-25746577#5_0,112.29,353.74,17
2022-12-04 04:03:00,randUni4097:1,"[3209.242486556731, 2372.451593943902]","[31.335604231365902, 30.061868012540042]",58.89697592129407,858935302,858935302_0,1230.38,83.71,17
2022-12-04 04:03:00,randUni4397:1,"[3057.914346858853, 2372.2773784931965]","[31.33403493074985, 30.061846561588137]",58.624308869103444,765656381#3-AddedOnRampEdge,765656381#3-AddedOnRampEdge_1,2461.89,263.82,17
2022-12-04 04:03:00,randUni469:1,"[3901.1512685838597, 2447.1006417845447]","[31.342768372942217, 30.062632056923857]",61.80856613867681,26195270#6-AddedOffRampEdge,26195270#6-AddedOffRampEdge_0,2182.62,83.66,17
2022-12-04 04:03:00,randUni5441:1,"[2254.153529090544, 2548.2184560595347]","[31.325672952812567, 30.063327765042374]",70.97415620631368,906984715#1,906984715#1_0,4889.15,352.84,17
2022-12-04 04:03:00,randUni6594:1,"[4873.34538962166, 3139.719317575325]","[31.352747037415938, 30.069006736317046]",35.79040075824439,654745275#5,654745275#5_0,875.46,84.89,17
2022-12-04 04:03:00,randUni7442:1,"[4043.9109347211197, 2290.3685192841695]","[31.34427239568782, 30.06123687302721]",58.871546224591896,32690620#7,32690620#7_0,151.44,353.65,17
2022-12-04 04:03:00,randUni7822:1,"[4214.98573500256, 2760.209257177133]","[31.34597601765508, 30.065497522253917]",51.2778671421496,-37796191#4,-37796191#4_0,2025.53,353.82,17
2022-12-04 04:03:00,randUni792:1,"[4374.537925623433, 2518.1632703313417]","[31.347666977922625, 30.063334895780788]",42.69633267210999,858915972#3,858915972#3_0,1634.35,262.16,17
2022-12-04 04:03:00,randUni839:1,"[3471.9282906797007, 2498.392108008122]","[31.338309400671893, 30.063038549716307]",29.274594364555096,32226001#1,32226001#1_0,2233.57,85.94,17
2022-12-04 04:03:00,randUni9661:1,"[3356.5861164729367, 1688.5620919197156]","[31.337235361394875, 30.055718177842074]",40.874983189258714,652088553#15,652088553#15_0,208.38,173.91,17
2022-12-04 04:04:00,h11967c1:1,"[2918.7143739423827, 1980.6516337844496]","[31.33265059613031, 30.058295523312776]",62.91238199766761,-217280781#2,-217280781#2_0,461.44,173.49,24
2022-12-04 04:04:00,h12739c1:5,"[5291.898621932203, 1520.5867494536183]","[31.357329176601432, 30.054455192648142]",54.50793733673547,700084841#3,700084841#3_0,374.43,6.66,24
2022-12-04 04:04:00,h16024c1:3,"[3542.735123067985, 1569.4184582564883]","[31.3391836189608, 30.05466781490296]",55.71355968261187,32690553#0,32690553#0_0,2612.36,83.93,24
2022-12-04 04:04:00,randUni10376:1,"[4102.164070077801, 2482.910443129585]","[31.34484759793781, 30.062981352389308]",63.624788591708004,858935315,858935315_0,1569.73,263.89,24
2022-12-04 04:04:00,randUni11510:1,"[4134.57212556241, 2390.97098377062]","[31.345197485334484, 30.06215622118779]",50.75959448184266,669890458#7-AddedOffRampEdge,669890458#7-AddedOffRampEdge_1,1520.78,354.17,24
2022-12-04 04:04:00,randUni2768:1,"[3277.563693897849, 2371.2086131044584]","[31.336312934785994, 30.061865768939967]",44.08797627306463,765656384#5,765656384#5_0,1223.37,83.62,24
2022-12-04 04:04:00,randUni3097:1,"[2930.9896684948144, 2091.6312787132356]","[31.332761111816872, 30.059298251300593]",44.203150156736115,178336809#10,178336809#10_0,642.91,83.62,24
2022-12-04 04:04:00,randUni3250:1,"[4308.457653743225, 2498.39152572499]","[31.346984651682256, 30.063147923803722]",56.710125313814096,652130052,652130052_0,2020.66,83.82,24
2022-12-04 04:04:00,randUni3639:1,"[3305.595346956004, 1627.5487587469024]","[31.336715802393666, 30.05516110518695]",63.95171007639863,217280778#2,217280778#2_0,762.22,83.27,24
2022-12-04 04:04:00,randUni3652:1,"[4897.727411723509, 1327.725939425271]","[31.35327053695683, 30.052664301437648]",51.672647206787445,-26195744#3,-26195744#3_0,3411.8,83.77,24
2022-12-04 04:04:00,randUni4016:1,"[4628.593439566609, 2258.578804652898]","[31.350340521327908, 30.06102633575005]",64.92840417861811,699691940#8-AddedOnRampEdge,699691940#8-AddedOnRampEdge_1,976.65,264.21,24
