dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 03:02:00,randUni10283:1,"[3092.3760684807744, 2359.572077165637]","[31.334394230239305, 30.061736479645486]",72.8980151513193,858935302,858935302_0,820.47,83.71,11
2022-12-04 03:02:00,randUni10462:1,"[5370.4397390777885, 2590.960378791277]","[31.357984248412613, 30.064121003334538]",74.52478791700756,41336031#8,41336031#8_1,583.82,174.33,11
2022-12-04 03:02:00,randUni2726:1,"[4244.008753191689, 3231.8585361351943]","[31.346206252592367, 30.069755937264496]",81.19620648431994,819585395#6,819585395#6_0,4279.02,263.46,11
2022-12-04 03:02:00,randUni2784:1,"[3478.6014951194647, 1487.5935253088232]","[31.33853090305968, 30.05392129165833]",20.522717798652284,:8093619956_2,:8093619956_2_0,2345.37,357.81,11
2022-12-04 03:02:00,randUni3122:1,"[2215.9425420375683, 2944.0175030868095]","[31.32521656191428, 30.06689308247863]",98.36714230378429,819221586#2,819221586#2_1,1762.69,356.73,11
2022-12-04 03:02:00,randUni323:1,"[4516.516750701575, 2691.6358134096654]","[31.349113405919955, 30.064918250397692]",82.16567885630286,25584650#1,25584650#1_0,419.81,173.5,11
2022-12-04 03:02:00,randUni4943:1,"[3442.0029392090123, 2652.361178587128]","[31.337975849792596, 30.064423536988475]",44.165329349086825,:cluster_278876865_543376980_6574844073_6574844074_6646262859_5,:cluster_278876865_543376980_6574844073_6574844074_6646262859_5_0,586.26,279.97,11
2022-12-04 03:02:00,randUni5775:1,"[4155.078298609388, 2991.780905626798]","[31.34531997211555, 30.06757865099334]",13.161234662197527,-687586414#0,-687586414#0_0,5.82,353.25,11
2022-12-04 03:02:00,randUni6280:1,"[3772.7929352455876, 2073.832409625414]","[31.341493380258644, 30.059248115527772]",45.28180240077206,25584571#1,25584571#1_0,68.78,172.87,11
2022-12-04 03:02:00,randUni6511:1,"[3285.1452210684724, 3063.9510029097974]","[31.336287021672582, 30.068115787484032]",43.75427912185709,700074885#0-AddedOnRampEdge,700074885#0-AddedOnRampEdge_1,1679.68,201.62,11
2022-12-04 03:02:00,randUni9142:1,"[3411.411189345539, 2145.320912616771]","[31.337735036018934, 30.059845660283937]",90.37937644010194,28582639#7,28582639#7_1,674.19,354.07,11
2022-12-04 03:03:00,randUni10283:1,"[4289.704742641409, 2496.3605917876866]","[31.34679047810123, 30.063127157503843]",74.56854566866272,652130052,652130052_0,2028.89,83.82,13
2022-12-04 03:03:00,randUni10462:1,"[4782.045028395448, 1626.2329776584336]","[31.352026368932307, 30.055342041026226]",96.98986055450113,26203214#3,26203214#3_0,2002.9,263.22,13
2022-12-04 03:03:00,randUni10517:1,"[2891.894051967563, 3083.366003005832]","[31.332205674673062, 30.068239236666813]",95.64572187803508,52244427#7,52244427#7_1,1022.93,264.12,13
2022-12-04 03:03:00,randUni2784:1,"[4101.909346285782, 1632.1958887737362]","[31.344972639895456, 30.055307235407064]",27.463192273132684,32690553#6,32690553#6_0,3048.85,83.61,13
2022-12-04 03:03:00,randUni3122:1,"[3672.5967584970053, 3151.853384447616]","[31.34029205860085, 30.068959531330222]",100.81038014043392,819202035,819202035_1,3261.09,83.66,13
2022-12-04 03:03:00,randUni323:1,"[3498.195494012888, 2423.121901163479]","[31.33859314675447, 30.062363001740373]",87.31160163895021,671744652#5,671744652#5_0,1619.62,263.2,13
2022-12-04 03:03:00,randUni3797:1,"[4530.005130600945, 2771.5479371029955]","[31.349241325052297, 30.065640875432173]",26.346599631970047,:cluster_6570524682_6570524683_3,:cluster_6570524682_6570524683_3_0,538.87,263.46,13
